usage_id,user_id,tool_id,usage_date,sessions,prompts,minutes_used,tokens_used,tasks_completed
79636,1680,10,2026-05-20,5,124,121,158224,16
79637,1680,11,2026-04-12,12,46,262,38870,19
79638,1680,7,2025-11-24,4,130,232,158860,13
79639,1680,11,2026-04-27,5,54,181,98010,25
79640,1680,9,2026-06-11,11,125,203,232875,8
79641,1680,18,2026-04-11,10,106,139,200764,14
79642,1680,25,2026-01-17,9,87,108,113709,12
79643,1680,10,2026-05-20,5,100,126,179000,25
79644,1680,18,2026-01-07,11,75,320,82575,18
79645,1680,11,2026-02-08,9,80,277,83120,10
79646,1680,19,2025-12-03,10,52,315,71864,10
79647,1680,10,2026-01-04,6,46,187,73416,16
79648,1680,11,2026-05-10,10,100,313,93800,13
79649,1680,9,2026-05-26,4,101,142,146551,9
79650,1680,9,2026-06-06,9,125,278,235625,21
79651,1680,9,2026-04-05,10,95,136,81320,15
79652,1680,11,2026-03-14,9,77,241,97405,23
79653,1680,24,2026-04-17,5,76,101,63764,8
79654,1680,11,2026-05-21,5,101,339,110393,10
79655,1680,10,2026-03-21,9,101,296,120493,18
79656,1680,25,2025-12-30,11,48,206,94704,8
79657,1680,9,2025-09-27,7,92,272,90436,16
79658,1680,19,2025-10-17,9,82,140,149896,14
79659,1680,6,2026-03-01,9,69,313,56787,21
79660,1680,11,2026-03-12,7,75,342,108375,10
79661,1680,10,2025-10-07,10,129,156,204207,17
79662,1680,10,2026-02-07,6,83,110,142677,9
79663,1680,25,2026-01-15,10,37,85,70781,24
79664,1680,9,2025-12-17,12,83,292,132717,24
79665,1680,19,2026-05-19,7,56,266,53144,16
79666,1680,19,2026-01-28,7,91,152,179998,18
79667,1680,9,2026-04-04,7,116,110,146044,25
79668,1680,23,2025-12-12,7,90,219,72360,12
79669,1680,20,2026-04-04,5,121,321,173877,23
79670,1680,11,2026-04-29,5,116,236,163212,10
79671,1680,7,2025-10-22,5,106,126,127836,19
79672,1680,8,2026-01-31,12,125,292,168250,23
79673,1680,21,2026-05-29,8,54,262,43740,12
79674,1680,11,2026-05-25,4,94,195,184898,11
79675,1680,20,2026-02-02,11,63,300,88200,22
79676,1680,10,2025-11-26,6,59,247,82069,11
79677,1680,25,2026-06-04,12,65,204,123175,22
79678,1680,24,2026-03-03,7,34,224,58004,13
79679,1680,21,2026-02-02,4,53,126,104092,8
79680,1680,9,2025-12-08,9,87,151,148248,12
79681,1680,10,2026-03-22,8,90,159,122580,24
79682,1680,18,2025-12-21,6,122,214,165432,10
79683,1680,9,2026-02-03,7,74,141,134236,13
79684,1680,10,2026-01-11,11,109,143,173637,23
79685,1680,24,2025-12-04,4,88,160,77616,9
79686,1680,9,2026-02-08,9,66,109,118602,21
79687,1680,11,2025-11-17,10,75,134,79500,19
79688,1680,10,2025-12-20,6,86,120,148866,23
79689,1680,25,2026-01-28,8,42,121,40026,17
79690,1680,11,2025-10-16,10,112,304,101024,25
79691,1680,9,2026-06-09,6,134,141,251786,23
79692,1680,25,2025-11-15,8,90,92,123750,11
79693,1680,10,2026-04-13,11,126,284,173502,19
79694,1680,9,2025-09-19,4,72,180,142632,21
79695,1680,19,2025-11-25,5,123,334,102336,9
79696,1680,11,2026-03-21,11,81,116,102708,19
79697,1680,23,2026-05-20,9,45,229,62595,14
79698,1680,19,2025-11-09,5,111,346,89799,22
79699,1680,22,2026-03-17,7,43,257,39904,13
79700,1680,11,2026-04-03,4,54,331,89208,13
79701,1680,25,2025-10-30,10,76,93,70908,20
79702,1680,6,2025-12-13,7,50,209,90400,23
79703,1680,10,2025-11-20,11,79,340,152391,8
79704,1680,9,2025-12-24,11,138,267,119094,9
79705,1680,10,2025-12-06,6,89,171,130296,13
79706,1680,7,2026-04-18,8,57,218,98781,20
79707,1680,24,2026-03-11,11,33,209,47685,13
79708,1680,10,2026-03-05,12,125,249,142125,11
79709,1680,11,2025-10-24,10,100,113,199400,22
79710,1680,11,2026-06-28,4,81,280,118260,19
79711,1680,10,2025-12-06,10,135,269,174825,8
79712,1680,21,2026-01-07,9,73,127,71832,13
79713,1680,23,2025-09-27,12,36,150,51300,9
79714,1680,7,2026-02-19,10,116,129,203232,18
79715,1680,9,2026-04-22,4,123,166,142311,10
79716,1680,7,2026-01-14,11,110,159,172700,15
79717,1680,10,2026-06-20,7,95,282,140315,14
79718,1680,7,2026-03-19,6,52,265,70668,17
79719,1680,18,2026-03-15,11,109,126,205901,8
79720,1680,10,2026-05-24,6,82,340,99056,18
79721,1680,25,2026-01-23,10,88,115,166848,13
79722,1680,11,2026-03-20,12,121,239,225181,10
79723,1680,20,2026-06-18,12,57,220,47709,22
79724,1680,21,2025-10-05,11,79,200,90455,16
79725,1680,21,2025-09-28,8,50,186,55050,16
79726,1680,7,2026-05-05,11,51,137,51051,10
79727,1680,10,2026-06-23,12,117,238,107640,9
79728,1680,19,2026-04-17,4,105,319,160755,25
79729,1680,9,2025-11-28,7,102,175,137802,13
79730,1681,15,2026-03-09,1,1,16,249,2
79731,1681,26,2026-02-21,2,6,5,1860,2
79732,1681,5,2026-06-13,2,5,6,900,0
79733,1681,10,2026-03-20,1,4,10,696,1
79734,1681,13,2026-03-21,1,4,14,624,1
79735,1681,27,2026-05-03,2,6,20,2394,2
79736,1681,26,2026-05-24,1,7,21,1995,2
79737,1681,12,2026-04-13,2,1,11,352,2
79738,1681,26,2026-04-24,2,7,8,1673,1
79739,1681,27,2026-03-01,2,4,7,1032,0
79740,1681,5,2026-06-27,2,4,7,1004,1
79741,1681,5,2026-03-22,2,7,26,2394,2
79742,1681,27,2026-06-04,1,6,14,1704,0
79743,1681,6,2026-05-03,2,1,26,231,2
79744,1681,7,2026-05-01,2,5,16,1000,1
79745,1681,6,2026-03-09,1,5,26,1005,2
79746,1681,28,2026-05-24,2,1,24,372,0
79747,1681,17,2026-06-14,2,1,11,378,0
79748,1681,26,2026-02-25,2,5,6,1885,1
79749,1682,7,2026-01-15,1,15,27,4620,4
79750,1682,8,2025-12-27,2,11,31,5104,5
79751,1682,15,2025-11-24,2,7,28,2408,3
79752,1682,9,2025-09-08,4,20,50,10080,1
79753,1682,16,2025-10-25,3,6,25,3240,1
79754,1682,10,2025-12-04,3,17,37,9605,5
79755,1682,7,2026-03-30,3,15,47,7530,2
79756,1682,15,2025-07-25,2,3,21,1917,5
79757,1682,16,2026-03-09,4,4,15,1608,2
79758,1682,16,2026-05-23,1,10,25,6750,2
79759,1682,14,2025-09-14,1,4,21,2188,2
79760,1682,28,2025-07-29,3,15,18,8355,2
79761,1682,10,2025-12-20,1,8,57,4544,4
79762,1682,5,2026-06-18,3,12,28,6276,4
79763,1682,15,2025-06-29,2,13,39,6344,1
79764,1682,6,2025-09-13,2,14,59,8610,2
79765,1682,9,2025-08-21,3,17,33,11594,2
79766,1682,6,2026-04-29,1,12,42,6636,3
79767,1682,12,2025-06-19,2,4,32,1848,2
79768,1682,16,2025-12-19,4,10,19,6850,5
79769,1682,12,2026-01-14,2,8,15,2808,5
79770,1682,7,2026-01-01,1,7,40,2807,4
79771,1682,7,2025-08-18,4,17,20,5134,3
79772,1682,8,2026-01-29,2,6,60,2436,1
79773,1682,14,2026-05-15,1,10,23,3060,2
79774,1682,5,2025-07-13,2,22,26,8734,5
79775,1682,8,2026-01-04,4,5,50,3300,4
79776,1682,14,2025-11-09,3,12,17,3636,5
79777,1682,15,2026-01-05,2,11,40,6116,1
79778,1682,13,2026-03-30,3,7,37,2331,5
79779,1683,12,2026-02-05,2,12,26,4944,1
79780,1683,15,2026-01-12,3,4,29,1852,5
79781,1683,6,2025-12-02,4,20,57,9720,4
79782,1683,15,2026-01-26,1,4,36,1596,5
79783,1683,26,2026-05-22,3,12,52,5856,3
79784,1683,17,2026-05-30,2,8,29,4472,5
79785,1683,17,2026-02-21,1,5,9,2195,2
79786,1683,16,2026-02-10,4,9,20,3231,3
79787,1683,12,2026-06-15,3,6,14,2946,5
79788,1683,13,2025-12-01,2,7,14,4830,5
79789,1683,26,2026-06-15,3,7,35,4200,4
79790,1683,17,2026-04-03,1,9,17,5193,2
79791,1683,15,2026-06-12,1,7,39,3633,1
79792,1683,12,2026-02-13,3,14,25,6482,4
79793,1683,14,2026-06-20,1,4,36,2432,3
79794,1683,17,2026-05-24,1,7,14,3724,3
79795,1683,17,2026-01-01,1,9,8,2763,3
79796,1683,26,2026-06-21,4,8,46,3816,3
79797,1683,16,2026-01-03,3,4,26,1508,3
79798,1683,17,2025-12-10,1,9,29,5508,4
79799,1683,22,2026-06-14,4,6,49,3642,4
79800,1683,5,2026-03-14,3,15,46,8265,5
79801,1683,16,2026-06-20,3,4,8,2056,5
79802,1683,14,2025-12-30,1,12,27,4020,1
79803,1683,12,2026-05-08,3,9,42,4041,5
79804,1683,13,2026-03-31,4,7,24,4788,1
79805,1684,18,2026-06-06,3,19,97,15200,7
79806,1684,10,2026-05-21,3,48,56,51456,7
79807,1684,19,2026-01-07,2,33,138,29337,8
79808,1684,19,2026-01-02,4,28,153,19712,4
79809,1684,1,2026-01-28,6,56,133,35672,4
79810,1684,19,2026-04-14,4,37,76,19869,4
79811,1684,7,2026-05-13,3,31,48,24676,7
79812,1684,11,2026-05-31,3,26,129,29484,4
79813,1684,20,2025-12-18,3,25,180,13150,3
79814,1684,20,2026-02-18,6,28,172,27188,12
79815,1684,19,2025-12-30,6,18,109,9306,6
79816,1684,22,2026-02-02,3,19,47,13490,7
79817,1684,19,2026-01-06,7,51,98,52479,12
79818,1684,18,2026-04-22,4,44,57,37224,11
79819,1684,24,2026-06-17,3,23,78,22356,4
79820,1684,11,2026-06-13,7,24,129,23064,4
79821,1684,20,2026-03-29,6,24,174,23160,9
79822,1684,22,2026-03-28,4,13,77,15054,5
79823,1684,23,2026-01-31,4,34,65,18496,7
79824,1684,4,2026-02-18,2,51,87,41208,6
79825,1684,10,2026-04-02,7,55,124,50545,5
79826,1684,23,2025-12-08,2,44,99,36256,4
79827,1684,22,2025-11-30,2,14,110,8736,12
79828,1684,4,2026-04-16,4,45,49,41625,3
79829,1684,24,2025-12-21,3,39,43,33774,6
79830,1684,3,2025-12-23,6,28,55,22932,7
79831,1684,1,2026-02-12,7,21,72,17199,9
79832,1684,18,2026-06-19,5,50,117,41500,7
79833,1684,19,2026-04-02,3,55,106,53570,5
79834,1684,3,2025-12-08,3,57,75,37962,8
79835,1684,19,2026-02-24,6,32,91,32192,4
79836,1684,19,2026-02-19,7,50,66,43350,11
79837,1684,5,2026-02-15,2,27,44,27054,9
79838,1684,23,2026-02-08,7,17,43,18122,7
79839,1684,22,2026-01-11,6,18,52,12870,7
79840,1684,18,2026-01-14,6,28,180,24696,10
79841,1684,3,2026-05-05,2,48,68,39312,7
79842,1684,1,2026-04-21,5,60,70,53760,5
79843,1684,8,2026-06-04,6,44,97,35376,4
79844,1684,20,2026-02-21,6,49,118,24598,6
79845,1684,21,2026-06-20,5,33,36,29370,9
79846,1684,23,2026-05-21,3,18,96,13194,10
79847,1684,20,2026-06-06,7,34,160,39134,7
79848,1684,19,2026-05-18,7,37,165,35187,6
79849,1684,2,2026-01-21,7,55,75,46860,12
79850,1684,2,2026-06-26,3,46,61,44252,4
79851,1684,3,2026-01-20,3,44,114,34496,4
79852,1684,18,2026-06-21,2,32,127,32128,10
79853,1684,21,2026-02-10,7,25,83,22050,10
79854,1684,20,2026-04-20,2,38,177,44764,11
79855,1684,20,2026-06-29,6,27,118,26109,12
79856,1684,5,2026-01-06,6,52,90,31772,12
79857,1684,19,2026-05-05,6,37,166,35742,8
79858,1684,25,2026-04-19,2,21,44,24465,8
79859,1684,20,2026-01-06,4,34,98,23630,4
79860,1684,20,2026-03-14,2,42,145,22596,11
79861,1684,23,2026-04-22,7,32,40,18944,5
79862,1684,23,2026-02-14,2,42,53,21084,10
79863,1684,19,2026-04-04,4,50,108,54950,10
79864,1684,19,2026-02-10,4,37,72,43956,10
79865,1684,25,2026-04-24,5,32,68,26624,5
79866,1684,10,2026-05-18,6,26,134,27664,12
79867,1684,10,2026-05-30,2,24,138,21216,3
79868,1684,22,2025-12-16,4,23,63,23115,6
79869,1684,24,2026-02-09,2,23,68,16859,7
79870,1684,11,2026-05-23,5,49,141,46795,11
79871,1684,18,2025-12-27,7,22,134,19756,4
79872,1684,10,2026-02-18,5,55,86,37455,4
79873,1684,20,2026-01-30,4,51,177,59976,11
79874,1684,6,2026-05-12,4,38,99,35074,3
79875,1684,18,2026-04-04,3,60,61,37920,4
79876,1684,2,2025-12-19,6,51,146,57069,3
79877,1684,5,2026-03-05,3,27,62,20817,6
79878,1685,18,2025-09-08,1,7,26,1869,0
79879,1685,1,2025-05-10,2,2,30,470,1
79880,1685,2,2025-09-28,1,6,20,1542,0
79881,1685,3,2025-10-18,2,2,13,790,1
79882,1685,2,2025-11-20,1,8,15,2592,0
79883,1685,2,2026-04-16,1,8,27,2608,0
79884,1685,18,2026-03-05,2,3,26,498,2
79885,1685,9,2025-09-23,2,3,24,750,1
79886,1685,4,2025-06-30,2,1,15,244,0
79887,1685,3,2025-06-12,2,4,30,676,0
79888,1685,4,2025-07-19,1,2,24,592,0
79889,1685,4,2025-03-05,1,2,27,672,1
79890,1685,3,2025-09-19,2,8,24,2232,0
79891,1685,3,2026-05-10,1,4,30,976,0
79892,1685,1,2026-03-14,2,2,15,372,1
79893,1685,8,2025-07-17,1,8,16,1824,0
79894,1685,7,2025-07-13,2,7,15,2233,1
79895,1685,22,2025-03-14,1,1,19,281,1
79896,1685,2,2025-09-04,1,2,9,468,0
79897,1685,3,2025-03-11,2,2,7,342,1
79898,1686,22,2026-02-24,2,11,51,7513,5
79899,1686,23,2025-10-22,4,14,34,9478,3
79900,1686,8,2026-05-28,4,12,53,3984,1
79901,1686,21,2026-05-09,1,5,29,1785,1
79902,1686,21,2026-05-03,1,14,41,6608,3
79903,1686,9,2026-03-18,2,21,63,13461,2
79904,1686,21,2026-04-02,2,18,37,7200,3
79905,1686,6,2026-04-27,4,22,27,12166,3
79906,1686,25,2026-03-01,1,16,19,6672,2
79907,1686,7,2026-06-25,4,5,45,1605,5
79908,1686,5,2026-01-08,3,19,30,10944,4
79909,1686,14,2025-09-23,2,7,21,3164,4
79910,1686,3,2025-08-19,4,20,25,10160,1
79911,1686,24,2025-08-29,3,4,36,1208,5
79912,1686,9,2026-03-21,1,14,63,5460,5
79913,1686,23,2026-06-02,2,6,49,2748,1
79914,1686,9,2026-01-29,3,8,20,4152,4
79915,1686,10,2025-08-29,4,18,65,11772,2
79916,1686,10,2026-04-18,3,17,18,10030,1
79917,1686,25,2026-06-22,3,15,45,5760,5
79918,1686,3,2026-06-23,4,22,72,10692,2
79919,1686,3,2026-03-01,4,21,21,13986,1
79920,1686,21,2025-09-30,3,8,35,5432,1
79921,1686,24,2025-09-13,3,4,14,1448,4
79922,1686,23,2026-06-25,1,5,26,2690,4
79923,1686,1,2026-04-15,4,15,26,8250,5
79924,1686,9,2025-11-30,4,10,60,5180,1
79925,1686,2,2026-03-13,3,10,52,5310,4
79926,1686,24,2026-01-10,2,15,42,10500,5
79927,1686,10,2025-12-07,4,9,55,4167,2
79928,1686,7,2025-10-05,4,13,31,8229,1
79929,1687,23,2026-04-05,1,14,54,6454,2
79930,1687,24,2026-06-09,2,4,45,2636,4
79931,1687,7,2026-04-16,1,17,16,11475,1
79932,1687,5,2026-05-01,2,5,23,2370,2
79933,1687,8,2026-06-20,4,14,36,4340,3
79934,1687,7,2026-03-13,2,16,48,10608,1
79935,1687,25,2026-05-25,3,12,37,7344,2
79936,1687,7,2026-03-14,1,22,44,11968,1
79937,1687,6,2026-06-06,1,15,60,6480,5
79938,1687,9,2026-04-28,1,18,66,8820,3
79939,1687,4,2026-04-12,3,21,28,6951,1
79940,1687,22,2026-06-19,2,7,24,3640,4
79941,1687,6,2026-06-19,1,6,28,2232,4
79942,1687,21,2026-03-30,2,14,25,9352,2
79943,1687,23,2026-06-25,4,12,18,4140,5
79944,1687,25,2026-03-16,4,11,23,6633,1
79945,1687,24,2026-03-14,4,9,29,3672,2
79946,1687,25,2026-04-11,2,11,43,5566,2
79947,1687,24,2026-03-20,4,4,32,2292,3
79948,1687,3,2026-06-23,3,6,26,2286,4
79949,1687,4,2026-04-06,3,14,19,6636,5
79950,1687,11,2026-03-17,4,11,54,4818,4
79951,1687,25,2026-04-15,1,6,32,1926,4
79952,1687,24,2026-06-21,4,7,17,3731,2
79953,1687,5,2026-05-21,2,8,34,5448,4
79954,1687,9,2026-03-17,3,17,35,6868,2
79955,1687,11,2026-06-03,1,10,41,4060,3
79956,1687,6,2026-06-02,4,15,63,7440,3
79957,1687,24,2026-05-03,1,4,29,1912,4
79958,1687,10,2026-06-08,1,12,19,3900,3
79959,1687,25,2026-05-04,1,8,16,4096,1
79960,1687,25,2026-05-07,4,16,48,9344,3
79961,1687,23,2026-04-30,3,12,48,6300,1
79962,1687,10,2026-03-17,1,9,52,3339,2
79963,1687,1,2026-06-03,4,9,51,2799,4
79964,1687,25,2026-04-16,3,8,19,5568,1
79965,1687,25,2026-05-02,3,4,36,2056,4
79966,1687,25,2026-04-18,2,8,28,4512,4
79967,1687,21,2026-04-29,1,8,54,2976,4
79968,1687,11,2026-05-18,2,9,48,5103,2
79969,1687,7,2026-05-19,2,18,41,11304,1
79970,1687,12,2026-04-16,4,13,40,4303,5
79971,1687,9,2026-06-21,1,11,20,4224,2
79972,1687,6,2026-05-21,3,15,53,7230,2
79973,1687,7,2026-05-02,3,5,61,1735,1
79974,1687,10,2026-04-09,4,8,39,5368,3
79975,1687,22,2026-04-23,1,4,26,2156,4
79976,1688,21,2025-09-01,1,1,7,292,1
79977,1688,12,2025-10-04,2,1,3,216,1
79978,1688,14,2025-12-25,1,3,14,930,2
79979,1688,26,2025-09-09,2,3,25,639,0
79980,1688,12,2026-05-05,2,2,12,734,0
79981,1688,14,2025-11-13,2,4,14,720,2
79982,1689,22,2026-06-05,1,1,10,218,1
79983,1689,19,2026-04-21,1,4,7,1376,1
79984,1689,1,2025-10-10,1,7,26,2443,1
79985,1689,4,2026-01-31,2,3,22,1059,0
79986,1689,2,2026-03-26,2,8,24,2312,2
79987,1689,21,2026-04-21,2,5,14,1795,0
79988,1689,3,2025-12-07,2,9,26,2232,2
79989,1689,18,2026-03-19,2,3,13,726,1
79990,1689,9,2026-04-22,1,1,16,305,0
79991,1689,4,2025-10-14,1,8,19,1608,0
79992,1689,2,2025-12-02,1,6,6,2394,2
79993,1689,2,2026-04-18,2,8,7,3200,2
79994,1689,3,2025-10-11,2,1,30,195,0
79995,1689,21,2025-11-17,1,5,17,815,1
79996,1689,23,2026-04-14,2,7,10,1225,2
79997,1689,18,2025-12-03,2,2,26,448,0
79998,1689,5,2026-04-03,2,2,8,468,2
79999,1689,2,2026-06-09,1,6,30,990,1
80000,1690,26,2026-02-04,4,14,34,5026,4
80001,1690,22,2025-11-21,1,13,15,6929,5
80002,1690,22,2026-05-18,4,4,20,2400,4
80003,1690,10,2026-01-27,3,11,34,3828,1
80004,1690,27,2026-02-20,4,14,16,8540,3
80005,1690,7,2026-04-19,1,12,45,8244,4
80006,1690,7,2026-03-27,1,5,63,2280,4
80007,1690,27,2026-03-13,3,20,37,6220,5
80008,1690,20,2025-12-23,2,18,58,8784,3
80009,1690,26,2026-03-12,4,13,48,7917,2
80010,1690,23,2025-12-08,2,8,45,2816,4
80011,1690,13,2026-04-12,1,12,29,4512,2
80012,1690,23,2026-05-22,1,18,18,5436,3
80013,1690,18,2025-11-30,1,8,55,3624,5
80014,1690,19,2025-11-14,4,19,34,7752,3
80015,1690,11,2026-05-13,3,14,17,7098,5
80016,1690,22,2026-04-30,2,4,32,2448,5
80017,1690,11,2025-12-11,4,10,56,6790,3
80018,1690,9,2026-05-16,4,18,37,11610,4
80019,1690,23,2025-11-25,1,5,26,1625,3
80020,1690,11,2026-01-20,4,20,43,7780,1
80021,1690,23,2025-12-10,4,16,33,5888,5
80022,1690,11,2026-03-05,4,23,27,9890,2
80023,1690,28,2025-11-25,4,19,18,10355,3
80024,1690,22,2026-01-07,2,7,14,2226,5
80025,1690,22,2025-12-06,1,5,48,2425,2
80026,1690,22,2025-12-08,2,4,20,2048,2
80027,1690,6,2026-05-12,4,12,58,7620,1
80028,1690,27,2026-01-25,2,8,56,5472,2
80029,1690,21,2026-05-27,1,11,17,6633,4
80030,1690,22,2025-11-20,1,7,53,4214,1
80031,1690,9,2026-05-16,3,23,50,15111,3
80032,1690,10,2026-04-08,4,16,51,10208,3
80033,1690,28,2025-12-04,2,8,51,3848,3
80034,1690,20,2025-12-27,4,22,45,7304,1
80035,1690,26,2026-01-07,4,14,22,9618,2
80036,1690,28,2026-03-11,4,5,30,2030,2
80037,1690,6,2026-02-13,4,18,29,7326,2
80038,1690,26,2026-02-18,1,17,51,11662,4
80039,1690,23,2025-12-25,4,18,45,9666,4
80040,1690,10,2026-04-01,1,18,51,8082,3
80041,1690,11,2026-04-14,2,21,67,9282,3
80042,1690,21,2026-01-25,2,17,48,8347,2
80043,1690,9,2025-12-03,3,9,24,3114,1
80044,1690,23,2025-11-29,1,11,32,7513,3
80045,1691,6,2025-06-23,3,7,19,2828,1
80046,1691,25,2025-12-01,3,5,20,3425,1
80047,1691,24,2026-03-08,2,4,40,2692,2
80048,1691,24,2025-06-15,1,14,39,7560,2
80049,1691,24,2026-04-26,4,6,31,3948,1
80050,1691,8,2026-05-06,2,6,20,2472,1
80051,1691,5,2026-01-14,4,7,45,2751,5
80052,1691,25,2026-03-21,1,8,42,4256,1
80053,1691,24,2025-11-01,1,8,46,3640,4
80054,1691,24,2025-09-05,1,8,47,4128,3
80055,1691,6,2026-05-11,2,17,41,10812,4
80056,1691,25,2026-06-14,1,5,15,3120,5
80057,1691,23,2025-09-18,3,9,19,4239,1
80058,1691,25,2025-07-28,2,12,38,6816,5
80059,1691,8,2025-08-19,1,14,33,5180,5
80060,1691,10,2025-08-20,2,20,58,12740,5
80061,1691,21,2026-04-23,4,10,41,6250,3
80062,1691,24,2026-03-26,2,9,18,4554,1
80063,1691,23,2025-06-30,2,6,45,2934,2
80064,1691,24,2026-05-18,4,8,44,4000,4
80065,1691,8,2025-11-08,4,14,27,5964,5
80066,1691,8,2025-06-20,2,17,61,7871,4
80067,1691,25,2025-12-15,3,13,45,4771,1
80068,1691,10,2025-10-20,2,17,25,7021,1
80069,1691,12,2026-03-09,4,5,13,1825,1
80070,1691,6,2025-10-12,3,11,39,4686,5
80071,1691,24,2025-08-20,4,5,44,2935,1
80072,1691,7,2026-01-26,4,15,60,7530,5
80073,1691,21,2026-03-30,2,14,33,4564,3
80074,1691,8,2025-11-11,4,6,58,4188,5
80075,1691,12,2026-06-11,2,14,28,6874,4
80076,1691,6,2026-03-08,4,16,66,8912,5
80077,1691,21,2025-10-09,2,17,26,6290,5
80078,1691,25,2025-10-31,4,12,28,7032,1
80079,1691,22,2026-05-30,2,11,18,5522,5
80080,1691,6,2026-05-10,1,7,41,2772,2
80081,1691,7,2026-05-27,2,9,29,3834,2
80082,1691,15,2026-05-08,1,9,23,6075,2
80083,1691,24,2026-02-24,4,12,32,5208,2
80084,1691,15,2025-08-31,1,13,23,7176,2
80085,1691,11,2025-09-14,1,5,63,2275,3
80086,1691,13,2025-08-15,1,4,28,1940,3
80087,1691,14,2026-03-25,3,11,17,3388,3
80088,1692,30,2026-03-02,1,5,56,2590,5
80089,1692,6,2026-01-10,4,14,19,5782,1
80090,1692,30,2026-05-20,4,20,59,8920,4
80091,1692,22,2026-06-17,3,14,36,4648,5
80092,1692,30,2026-03-18,2,11,29,4180,5
80093,1692,11,2026-04-12,1,14,48,8694,3
80094,1692,9,2026-06-25,3,20,65,13920,3
80095,1692,29,2026-03-26,4,22,36,13860,2
80096,1692,29,2026-04-30,1,19,33,9348,1
80097,1692,23,2025-12-17,4,16,28,10224,4
80098,1692,30,2026-05-30,3,7,48,4893,5
80099,1692,30,2026-03-21,2,15,58,4845,1
80100,1692,30,2026-05-29,3,19,42,11419,4
80101,1692,10,2026-05-16,1,19,39,12521,2
80102,1692,21,2026-05-19,3,6,22,3702,2
80103,1692,30,2026-04-05,2,19,63,12901,2
80104,1692,30,2025-12-11,1,8,60,4208,1
80105,1692,7,2026-03-30,4,16,61,6992,3
80106,1692,29,2026-01-19,1,11,18,3487,4
80107,1692,7,2026-05-29,2,5,37,2045,2
80108,1692,30,2026-01-13,4,22,55,6930,2
80109,1692,9,2026-02-22,3,11,26,3465,1
80110,1692,6,2026-06-06,3,13,59,5304,2
80111,1692,8,2026-06-19,3,11,45,5225,1
80112,1692,30,2026-04-15,3,19,50,9253,5
80113,1693,20,2025-09-13,1,8,22,2040,1
80114,1693,18,2025-08-19,1,1,22,228,1
80115,1693,22,2026-02-28,2,1,9,321,0
80116,1693,6,2025-04-04,1,3,11,801,2
80117,1693,20,2025-06-23,1,4,15,788,2
80118,1693,11,2026-06-30,2,3,24,615,0
80119,1693,11,2026-05-29,1,1,8,398,0
80120,1693,20,2026-05-23,2,8,22,1992,1
80121,1693,10,2025-09-16,1,8,24,2976,1
80122,1693,20,2026-01-31,1,1,8,216,0
80123,1693,1,2025-03-26,2,6,13,966,0
80124,1694,3,2025-03-16,1,16,18,10448,5
80125,1694,18,2025-07-24,2,19,37,6080,1
80126,1694,7,2026-06-13,3,18,61,8028,5
80127,1694,3,2026-02-17,2,24,62,12312,5
80128,1694,2,2025-08-21,4,21,21,9450,4
80129,1694,2,2025-06-12,3,20,60,7400,4
80130,1694,21,2026-01-06,1,7,22,4718,2
80131,1694,3,2025-05-17,1,20,52,9960,5
80132,1694,3,2025-11-01,2,15,30,8025,3
80133,1694,11,2025-08-13,3,20,40,10140,4
80134,1694,19,2026-03-16,3,6,34,3798,4
80135,1694,23,2025-10-12,1,16,42,10352,3
80136,1694,4,2026-06-06,1,16,43,7488,4
80137,1694,3,2026-05-22,2,22,36,13442,5
80138,1694,3,2025-03-16,1,14,26,8680,2
80139,1694,2,2026-03-31,1,7,61,3213,5
80140,1694,18,2025-11-20,1,22,60,11550,1
80141,1694,18,2026-01-22,1,15,63,9660,2
80142,1694,3,2025-03-14,4,18,33,6030,5
80143,1694,10,2026-06-25,3,19,27,10659,5
80144,1694,11,2025-03-20,4,8,21,4952,4
80145,1694,4,2026-02-21,4,7,50,4774,4
80146,1694,18,2025-07-01,2,19,52,11324,2
80147,1694,4,2025-06-17,2,9,52,4050,4
80148,1694,3,2025-08-21,1,16,61,6864,1
80149,1695,25,2025-10-11,1,2,12,676,2
80150,1695,22,2025-08-15,2,6,6,1296,2
80151,1695,20,2025-07-30,1,1,27,193,0
80152,1695,1,2026-02-04,2,1,18,390,0
80153,1695,19,2025-09-01,1,9,19,2943,1
80154,1695,18,2025-06-24,1,4,15,944,0
80155,1695,4,2025-06-11,1,7,26,1064,1
80156,1695,4,2025-07-08,1,2,19,432,0
80157,1695,10,2026-01-20,2,4,26,1340,0
80158,1695,18,2025-08-15,1,2,27,458,0
80159,1695,21,2025-12-09,2,5,9,1560,2
80160,1695,3,2026-04-29,1,8,10,3200,1
80161,1695,20,2025-12-16,1,3,26,720,1
80162,1695,19,2025-04-20,2,6,10,1992,2
80163,1695,18,2025-11-18,1,2,28,492,1
80164,1695,5,2026-04-21,2,8,7,2608,2
80165,1695,22,2025-09-12,2,4,13,1132,0
80166,1695,10,2025-07-30,1,1,19,243,2
80167,1695,23,2025-06-26,2,5,14,1095,1
80168,1696,8,2026-01-18,2,16,51,7456,3
80169,1696,24,2026-01-25,2,7,33,4074,2
80170,1696,25,2026-06-19,3,13,44,4836,4
80171,1696,25,2025-07-27,2,5,28,2105,3
80172,1696,24,2026-03-15,4,9,32,5634,5
80173,1696,25,2025-08-25,1,14,16,5208,1
