subscription_id,user_id,tool_id,plan,monthly_price,start_date,end_date,status
1762,3786,3,Basic,9.99,2025-12-13,,Active
1763,3787,16,Pro,24.99,2026-04-06,,Active
1764,3788,9,Pro,24.99,2026-01-27,,Active
1765,3789,24,Basic,9.99,2025-12-22,,Active
1766,3792,9,Pro,24.99,2025-09-25,,Active
1767,3792,9,Basic,9.99,2025-03-11,,Active
1768,3796,25,Pro,24.99,2025-07-18,,Active
1769,3799,10,Basic,9.99,2026-02-25,,Active
1770,3801,11,Basic,9.99,2026-04-01,2026-05-16,Cancelled
1771,3801,24,Pro,24.99,2026-04-08,,Active
1772,3802,9,Basic,9.99,2026-03-24,,Active
1773,3805,19,Basic,9.99,2026-04-06,,Active
1774,3809,24,Basic,9.99,2025-11-11,,Active
1775,3810,2,Basic,9.99,2025-11-10,,Active
1776,3812,23,Enterprise,149.99,2026-06-15,,Active
1777,3813,22,Team,59.99,2026-01-30,,Active
1778,3814,9,Basic,9.99,2025-09-14,,Active
1779,3815,22,Basic,9.99,2025-12-07,,Active
1780,3818,4,Pro,24.99,2026-04-25,,Active
1781,3819,3,Pro,24.99,2026-04-08,,Active
1782,3820,26,Basic,9.99,2026-04-21,,Active
1783,3822,26,Basic,9.99,2026-01-13,,Active
1784,3825,22,Pro,24.99,2025-08-15,,Active
1785,3826,7,Basic,9.99,2025-07-24,2025-11-08,Cancelled
1786,3826,9,Pro,24.99,2025-06-05,,Active
1787,3828,28,Enterprise,149.99,2025-10-19,2026-03-24,Cancelled
1788,3832,5,Pro,24.99,2025-03-14,,Active
1789,3834,18,Basic,9.99,2025-08-30,,Active
1790,3837,6,Basic,9.99,2025-09-27,,Active
1791,3842,6,Basic,9.99,2025-11-28,,Active
1792,3850,10,Team,59.99,2025-12-15,,Active
1793,3855,24,Team,59.99,2026-02-25,,Active
1794,3856,10,Basic,9.99,2025-03-11,,Active
1795,3859,18,Pro,24.99,2026-03-16,,Active
1796,3861,3,Pro,24.99,2025-12-03,,Active
1797,3862,6,Pro,24.99,2026-04-03,,Active
1798,3862,13,Basic,9.99,2026-06-17,,Active
1799,3863,1,Team,59.99,2026-02-02,,Active
1800,3866,17,Basic,9.99,2025-08-26,,Active
1801,3869,10,Basic,9.99,2026-02-03,,Active
1802,3869,23,Basic,9.99,2026-03-18,,Active
1803,3870,6,Pro,24.99,2025-03-28,,Active
1804,3872,1,Basic,9.99,2026-05-25,,Active
1805,3873,2,Basic,9.99,2025-07-04,,Active
1806,3873,25,Team,59.99,2025-06-04,,Active
1807,3876,25,Pro,24.99,2025-10-01,,Active
1808,3878,20,Team,59.99,2026-05-16,,Active
1809,3881,10,Pro,24.99,2025-02-11,,Active
1810,3883,24,Team,59.99,2026-03-25,2026-04-24,Cancelled
1811,3884,10,Basic,9.99,2025-07-08,,Active
1812,3885,19,Basic,9.99,2026-05-14,,Active
1813,3885,18,Basic,9.99,2025-10-31,,Active
1814,3887,10,Team,59.99,2026-06-11,,Active
1815,3890,17,Basic,9.99,2025-03-28,,Active
1816,3899,25,Team,59.99,2026-02-12,2026-03-17,Cancelled
1817,3899,7,Pro,24.99,2026-02-18,,Active
1818,3900,26,Basic,9.99,2025-09-01,,Active
1819,3901,13,Enterprise,149.99,2026-04-29,,Active
1820,3902,19,Pro,24.99,2026-04-19,,Active
1821,3909,3,Pro,24.99,2025-06-10,,Active
1822,3919,13,Team,59.99,2025-05-28,2025-11-01,Cancelled
1823,3920,18,Basic,9.99,2026-03-31,,Active
1824,3920,9,Pro,24.99,2026-03-25,2026-06-20,Cancelled
1825,3925,20,Basic,9.99,2025-07-05,,Active
1826,3928,5,Pro,24.99,2026-06-25,,Active
1827,3928,9,Basic,9.99,2026-06-12,,Active
1828,3929,20,Basic,9.99,2025-06-18,,Active
1829,3931,19,Team,59.99,2025-09-02,,Active
1830,3933,15,Pro,24.99,2025-12-11,,Active
1831,3939,21,Basic,9.99,2026-05-02,,Active
1832,3940,25,Pro,24.99,2025-12-03,,Active
1833,3941,26,Pro,24.99,2026-02-02,,Active
1834,3941,14,Basic,9.99,2026-05-15,,Active
1835,3946,27,Pro,24.99,2025-05-28,,Active
1836,3946,16,Team,59.99,2025-05-02,,Active
1837,3950,8,Pro,24.99,2025-04-14,2025-05-29,Cancelled
1838,3952,26,Basic,9.99,2025-10-14,,Active
1839,3956,2,Enterprise,149.99,2026-01-01,2026-04-03,Cancelled
1840,3957,17,Team,59.99,2026-05-30,,Active
1841,3961,21,Pro,24.99,2025-06-27,,Active
1842,3963,9,Basic,9.99,2025-09-09,,Active
1843,3969,23,Pro,24.99,2026-01-17,,Active
1844,3970,22,Enterprise,149.99,2025-12-20,,Active
1845,3972,6,Pro,24.99,2026-04-17,2026-06-13,Cancelled
1846,3975,30,Basic,9.99,2026-01-02,,Active
1847,3975,6,Basic,9.99,2025-12-24,,Active
1848,3977,2,Team,59.99,2025-11-21,,Active
1849,3977,19,Pro,24.99,2026-02-18,,Active
1850,3978,2,Pro,24.99,2025-03-01,,Active
1851,3984,30,Pro,24.99,2025-12-11,,Active
1852,3985,10,Basic,9.99,2025-10-05,2026-01-06,Cancelled
1853,3986,7,Basic,9.99,2025-08-20,,Active
1854,3991,6,Team,59.99,2025-04-24,2025-07-16,Cancelled
1855,3994,18,Pro,24.99,2026-05-27,,Active
1856,3996,10,Pro,24.99,2025-08-06,2025-09-20,Cancelled
1857,3999,3,Pro,24.99,2026-01-10,,Active
1858,3999,3,Pro,24.99,2025-10-05,,Active
1859,4006,4,Basic,9.99,2026-05-04,,Active
1860,4009,3,Basic,9.99,2026-03-07,,Active
1861,4009,4,Team,59.99,2025-12-03,,Active
1862,4015,12,Enterprise,149.99,2026-06-15,,Active
1863,4017,10,Basic,9.99,2025-02-28,2025-08-06,Cancelled
1864,4020,2,Pro,24.99,2025-08-17,,Active
1865,4021,25,Basic,9.99,2026-01-02,,Active
1866,4022,29,Team,59.99,2025-03-05,,Active
1867,4023,30,Pro,24.99,2026-04-02,,Active
1868,4023,23,Basic,9.99,2026-04-24,,Active
1869,4033,2,Pro,24.99,2025-03-25,,Active
1870,4034,22,Basic,9.99,2026-03-22,,Active
1871,4035,24,Pro,24.99,2026-04-29,,Active
1872,4035,24,Basic,9.99,2026-05-29,,Active
1873,4038,18,Pro,24.99,2025-05-06,,Active
1874,4038,11,Basic,9.99,2025-05-31,,Active
1875,4040,24,Basic,9.99,2026-04-20,,Active
1876,4040,10,Pro,24.99,2026-02-07,,Active
1877,4041,22,Basic,9.99,2026-05-29,,Active
1878,4042,25,Pro,24.99,2025-10-02,,Active
1879,4042,25,Basic,9.99,2026-01-21,,Active
1880,4047,11,Basic,9.99,2025-03-12,,Active
1881,4052,26,Basic,9.99,2026-02-11,,Active
1882,4054,25,Pro,24.99,2025-09-10,,Active
1883,4054,14,Basic,9.99,2025-09-07,,Active
1884,4061,20,Basic,9.99,2025-12-11,,Active
1885,4062,1,Basic,9.99,2026-01-19,,Active
1886,4064,14,Basic,9.99,2025-12-17,,Active
1887,4064,28,Basic,9.99,2025-12-23,,Active
1888,4066,13,Pro,24.99,2025-10-31,,Active
1889,4068,1,Basic,9.99,2026-05-31,,Active
1890,4068,5,Basic,9.99,2026-05-28,,Active
1891,4074,18,Enterprise,149.99,2026-01-04,2026-03-29,Cancelled
1892,4074,1,Basic,9.99,2026-01-09,,Active
1893,4077,2,Basic,9.99,2026-03-15,,Active
1894,4078,1,Basic,9.99,2025-09-09,,Active
1895,4080,24,Pro,24.99,2025-07-18,,Active
1896,4080,7,Pro,24.99,2025-08-30,,Active
1897,4083,1,Pro,24.99,2026-06-28,,Active
1898,4092,24,Pro,24.99,2025-07-18,,Active
1899,4096,24,Pro,24.99,2026-02-26,,Active
1900,4098,30,Pro,24.99,2026-03-10,,Active
1901,4103,7,Basic,9.99,2025-09-04,2025-10-27,Cancelled
1902,4106,5,Pro,24.99,2025-10-17,,Active
1903,4106,5,Basic,9.99,2025-01-31,,Active
1904,4108,5,Basic,9.99,2025-10-06,,Active
1905,4108,18,Team,59.99,2025-08-18,,Active
1906,4110,5,Basic,9.99,2026-05-19,,Active
1907,4110,27,Enterprise,149.99,2026-04-20,,Active
1908,4111,30,Basic,9.99,2025-04-01,2025-09-12,Cancelled
1909,4112,7,Basic,9.99,2026-05-01,,Active
1910,4118,10,Enterprise,149.99,2026-04-11,,Active
1911,4121,6,Basic,9.99,2026-03-22,,Active
1912,4122,26,Basic,9.99,2026-01-08,,Active
1913,4130,22,Basic,9.99,2025-11-29,,Active
1914,4132,11,Basic,9.99,2026-04-01,,Active
1915,4134,24,Pro,24.99,2025-11-23,,Active
1916,4135,20,Basic,9.99,2025-08-03,,Active
1917,4135,18,Basic,9.99,2025-09-13,,Active
1918,4140,8,Pro,24.99,2025-10-05,,Active
1919,4141,25,Team,59.99,2025-11-25,,Active
1920,4141,10,Pro,24.99,2026-01-06,,Active
1921,4142,13,Basic,9.99,2026-04-16,,Active
1922,4147,19,Basic,9.99,2026-03-29,,Active
1923,4147,18,Team,59.99,2026-02-14,,Active
1924,4148,8,Basic,9.99,2025-04-29,,Active
1925,4148,27,Basic,9.99,2025-03-09,,Active
1926,4154,19,Pro,24.99,2026-01-29,,Active
1927,4160,25,Enterprise,149.99,2025-11-19,,Active
1928,4161,1,Team,59.99,2025-06-14,,Active
1929,4174,4,Basic,9.99,2025-07-03,,Active
1930,4174,2,Basic,9.99,2025-10-16,,Active
1931,4176,1,Basic,9.99,2026-01-16,2026-04-23,Cancelled
1932,4177,4,Basic,9.99,2026-04-03,,Active
1933,4179,26,Basic,9.99,2025-07-03,,Active
1934,4180,3,Team,59.99,2026-01-13,,Active
1935,4181,7,Pro,24.99,2026-05-01,,Active
1936,4182,24,Basic,9.99,2025-05-31,,Active
1937,4183,14,Pro,24.99,2026-05-09,,Active
1938,4184,15,Basic,9.99,2026-03-25,,Active
1939,4190,14,Enterprise,149.99,2026-02-27,,Active
1940,4192,13,Basic,9.99,2026-04-16,,Active
1941,4193,13,Basic,9.99,2025-07-26,,Active
1942,4197,8,Basic,9.99,2026-03-10,,Active
1943,4198,9,Basic,9.99,2026-06-10,,Active
1944,4199,4,Basic,9.99,2025-10-01,2026-01-17,Cancelled
1945,4199,2,Team,59.99,2026-02-16,,Active
1946,4202,20,Pro,24.99,2026-05-12,,Active
1947,4203,10,Enterprise,149.99,2026-06-03,,Active
1948,4204,11,Team,59.99,2025-10-28,,Active
1949,4204,1,Basic,9.99,2025-12-30,,Active
1950,4205,20,Team,59.99,2026-03-05,,Active
1951,4206,2,Pro,24.99,2025-07-27,,Active
1952,4208,6,Basic,9.99,2026-06-21,,Active
1953,4210,7,Basic,9.99,2026-01-19,,Active
1954,4210,9,Pro,24.99,2025-05-03,,Active
1955,4211,4,Basic,9.99,2025-08-28,,Active
1956,4213,9,Pro,24.99,2026-03-07,,Active
1957,4214,22,Basic,9.99,2025-10-06,,Active
1958,4218,21,Pro,24.99,2025-07-09,,Active
1959,4218,20,Basic,9.99,2025-09-03,,Active
1960,4221,27,Pro,24.99,2025-12-23,,Active
1961,4222,24,Pro,24.99,2025-10-19,,Active
1962,4226,4,Basic,9.99,2026-03-28,,Active
1963,4230,14,Basic,9.99,2026-05-26,,Active
1964,4231,10,Basic,9.99,2025-12-12,,Active
1965,4233,5,Basic,9.99,2026-04-19,,Active
1966,4233,26,Pro,24.99,2025-11-01,,Active
1967,4237,23,Pro,24.99,2025-09-08,,Active
1968,4237,22,Enterprise,149.99,2025-04-10,,Active
1969,4238,17,Enterprise,149.99,2026-04-09,,Active
1970,4238,27,Basic,9.99,2026-05-22,,Active
1971,4241,21,Pro,24.99,2025-05-09,,Active
1972,4242,25,Basic,9.99,2025-06-04,,Active
1973,4245,19,Basic,9.99,2026-01-25,,Active
1974,4250,23,Pro,24.99,2025-07-15,,Active
1975,4255,14,Pro,24.99,2026-03-04,,Active
1976,4256,13,Basic,9.99,2026-06-18,,Active
1977,4257,2,Pro,24.99,2026-04-19,,Active
1978,4257,7,Basic,9.99,2026-03-29,,Active
1979,4263,29,Basic,9.99,2025-08-07,2025-10-14,Cancelled
1980,4264,9,Team,59.99,2026-01-02,,Active
1981,4266,9,Basic,9.99,2026-03-11,2026-05-04,Cancelled
1982,4266,3,Pro,24.99,2026-03-05,,Active
1983,4279,16,Basic,9.99,2026-02-18,,Active
1984,4281,16,Basic,9.99,2026-02-18,,Active
1985,4284,18,Basic,9.99,2025-10-28,,Active
1986,4285,23,Basic,9.99,2025-12-15,,Active
1987,4285,13,Team,59.99,2026-02-13,,Active
1988,4294,11,Basic,9.99,2026-05-15,,Active
1989,4295,15,Enterprise,149.99,2026-01-19,,Active
1990,4299,9,Pro,24.99,2025-12-24,,Active
1991,4304,28,Pro,24.99,2026-02-06,,Active
1992,4306,25,Basic,9.99,2026-05-31,,Active
1993,4307,16,Team,59.99,2026-01-06,,Active
1994,4309,25,Basic,9.99,2026-03-14,,Active
1995,4312,9,Basic,9.99,2026-01-29,,Active
1996,4312,6,Basic,9.99,2026-03-10,,Active
1997,4313,1,Pro,24.99,2026-01-23,,Active
1998,4313,4,Pro,24.99,2025-11-26,,Active
1999,4317,11,Pro,24.99,2025-10-29,,Active
2000,4319,20,Pro,24.99,2026-04-10,2026-06-06,Cancelled
2001,4327,19,Pro,24.99,2025-08-03,,Active
2002,4327,10,Pro,24.99,2026-03-23,,Active
2003,4329,10,Basic,9.99,2026-01-04,,Active
2004,4329,10,Pro,24.99,2025-08-16,,Active
2005,4330,11,Enterprise,149.99,2025-02-09,,Active
2006,4335,11,Basic,9.99,2025-05-08,,Active
2007,4336,29,Team,59.99,2025-12-12,2026-04-07,Cancelled
2008,4340,23,Team,59.99,2026-06-08,,Active
2009,4341,27,Basic,9.99,2025-04-20,,Active
2010,4343,22,Basic,9.99,2025-11-21,,Active
2011,4344,21,Team,59.99,2025-08-23,,Active
2012,4344,20,Team,59.99,2026-01-26,,Active
2013,4345,4,Pro,24.99,2026-03-29,,Active
2014,4346,26,Basic,9.99,2025-05-29,,Active
2015,4346,17,Basic,9.99,2025-09-20,,Active
2016,4348,29,Pro,24.99,2025-08-16,,Active
2017,4348,30,Team,59.99,2025-08-17,2026-01-05,Cancelled
2018,4351,9,Team,59.99,2025-07-24,,Active
2019,4351,22,Pro,24.99,2025-12-08,,Active
2020,4353,20,Team,59.99,2026-05-25,,Active
2021,4354,25,Basic,9.99,2026-01-21,,Active
2022,4359,5,Basic,9.99,2026-05-14,,Active
2023,4360,4,Basic,9.99,2025-10-08,,Active
2024,4361,24,Pro,24.99,2026-06-19,,Active
2025,4362,18,Team,59.99,2025-09-10,,Active
2026,4364,18,Team,59.99,2026-03-29,,Active
2027,4369,17,Pro,24.99,2026-05-13,,Active
2028,4370,30,Basic,9.99,2025-12-07,,Active
2029,4371,12,Team,59.99,2026-06-22,,Active
2030,4379,9,Basic,9.99,2025-08-01,,Active
2031,4380,20,Pro,24.99,2025-09-09,,Active
2032,4382,20,Pro,24.99,2026-04-10,,Active
2033,4383,28,Basic,9.99,2026-05-19,,Active
2034,4385,10,Enterprise,149.99,2026-05-06,,Active
2035,4385,11,Team,59.99,2026-06-29,,Active
2036,4386,18,Basic,9.99,2025-12-21,,Active
2037,4389,23,Enterprise,149.99,2026-04-04,,Active
2038,4390,28,Basic,9.99,2025-05-15,,Active
2039,4392,25,Basic,9.99,2025-03-20,,Active
2040,4395,18,Pro,24.99,2026-02-25,,Active
2041,4397,30,Pro,24.99,2026-04-27,,Active
2042,4397,29,Pro,24.99,2026-04-10,,Active
2043,4398,4,Basic,9.99,2026-04-17,,Active
2044,4398,3,Pro,24.99,2025-07-29,,Active
2045,4404,6,Basic,9.99,2025-11-09,2026-02-25,Cancelled
2046,4408,25,Basic,9.99,2026-04-02,2026-05-10,Cancelled
2047,4409,19,Basic,9.99,2025-09-05,,Active
2048,4411,4,Basic,9.99,2026-02-09,,Active
2049,4412,11,Pro,24.99,2025-08-24,,Active
2050,4412,6,Pro,24.99,2025-04-27,,Active
2051,4416,13,Basic,9.99,2026-04-05,,Active
2052,4416,22,Pro,24.99,2026-06-01,,Active
2053,4419,24,Pro,24.99,2025-08-20,,Active
2054,4420,2,Team,59.99,2026-02-20,,Active
2055,4421,5,Basic,9.99,2026-06-16,,Active
2056,4422,13,Basic,9.99,2026-04-11,,Active
2057,4422,5,Team,59.99,2026-01-28,,Active
2058,4423,10,Basic,9.99,2026-05-23,,Active
2059,4423,24,Pro,24.99,2026-06-25,,Active
2060,4427,3,Basic,9.99,2025-08-21,,Active
2061,4428,15,Basic,9.99,2026-06-29,,Active
2062,4431,2,Team,59.99,2026-05-31,,Active
2063,4433,25,Team,59.99,2025-09-20,,Active
2064,4433,8,Basic,9.99,2026-05-09,,Active
2065,4435,23,Basic,9.99,2026-01-10,,Active
2066,4435,18,Basic,9.99,2025-09-12,,Active
2067,4438,7,Pro,24.99,2025-10-26,,Active
2068,4439,23,Basic,9.99,2025-12-08,,Active
2069,4442,14,Pro,24.99,2025-08-23,2025-11-27,Cancelled
2070,4443,3,Team,59.99,2026-06-25,,Active
2071,4443,20,Team,59.99,2026-06-21,,Active
2072,4448,20,Basic,9.99,2025-07-29,,Active
2073,4448,18,Basic,9.99,2025-10-12,2025-11-17,Cancelled
2074,4451,2,Basic,9.99,2026-02-16,,Active
2075,4453,7,Team,59.99,2026-01-24,2026-06-08,Cancelled
2076,4454,19,Pro,24.99,2025-11-07,,Active
2077,4456,2,Pro,24.99,2025-07-19,,Active
2078,4463,25,Pro,24.99,2026-01-01,,Active
2079,4463,11,Basic,9.99,2025-11-13,,Active
2080,4466,7,Pro,24.99,2025-03-20,,Active
2081,4467,20,Basic,9.99,2025-09-25,,Active
2082,4470,19,Basic,9.99,2025-09-17,,Active
2083,4471,10,Basic,9.99,2025-11-02,,Active
2084,4472,5,Basic,9.99,2026-06-02,,Active
2085,4475,17,Enterprise,149.99,2025-10-23,,Active
2086,4476,5,Pro,24.99,2025-11-22,,Active
2087,4478,19,Basic,9.99,2026-01-22,,Active
2088,4481,7,Pro,24.99,2025-10-06,,Active
2089,4481,24,Basic,9.99,2025-08-09,,Active
2090,4482,19,Pro,24.99,2026-03-03,2026-06-29,Cancelled
2091,4482,19,Basic,9.99,2026-03-28,,Active
2092,4484,8,Pro,24.99,2025-05-17,,Active
2093,4486,19,Team,59.99,2026-04-27,,Active
2094,4490,7,Pro,24.99,2025-12-31,,Active
2095,4491,12,Basic,9.99,2025-03-23,2025-06-29,Cancelled
2096,4491,5,Basic,9.99,2025-10-22,,Active
2097,4500,11,Pro,24.99,2026-04-11,,Active
2098,4506,7,Pro,24.99,2026-02-04,,Active
2099,4507,2,Pro,24.99,2025-09-22,,Active
2100,4508,2,Pro,24.99,2025-06-21,2025-11-29,Cancelled
2101,4509,20,Enterprise,149.99,2026-02-24,,Active
2102,4510,6,Team,59.99,2025-08-09,2025-10-22,Cancelled
2103,4511,9,Team,59.99,2026-03-18,,Active
2104,4513,25,Team,59.99,2025-11-29,,Active
2105,4515,22,Pro,24.99,2026-05-01,,Active
2106,4518,22,Enterprise,149.99,2026-06-27,,Active
2107,4518,21,Basic,9.99,2026-03-28,,Active
2108,4530,18,Enterprise,149.99,2025-09-29,2025-12-22,Cancelled
2109,4531,25,Team,59.99,2026-05-22,,Active
2110,4532,21,Basic,9.99,2025-10-28,,Active
2111,4537,3,Pro,24.99,2025-09-06,2025-11-27,Cancelled
2112,4537,24,Pro,24.99,2025-06-03,,Active
2113,4541,4,Pro,24.99,2026-06-11,,Active
2114,4542,6,Pro,24.99,2026-02-01,,Active
2115,4542,25,Pro,24.99,2026-03-19,,Active
2116,4545,27,Enterprise,149.99,2026-02-15,,Active
2117,4546,5,Pro,24.99,2026-02-03,,Active
2118,4552,28,Pro,24.99,2025-12-12,,Active
2119,4554,22,Pro,24.99,2025-11-01,2026-01-19,Cancelled
2120,4554,6,Pro,24.99,2026-03-22,,Active
2121,4557,18,Pro,24.99,2025-09-18,,Active
2122,4561,8,Team,59.99,2025-12-04,2026-04-16,Cancelled
2123,4562,25,Basic,9.99,2026-03-25,,Active
2124,4566,29,Pro,24.99,2025-08-19,,Active
2125,4568,25,Pro,24.99,2025-12-19,,Active
2126,4568,5,Basic,9.99,2026-06-30,,Active
2127,4569,20,Basic,9.99,2026-04-22,,Active
2128,4571,21,Team,59.99,2026-05-03,,Active
2129,4573,10,Team,59.99,2025-02-14,,Active
2130,4573,24,Team,59.99,2025-09-08,,Active
2131,4578,30,Basic,9.99,2025-09-21,,Active
2132,4578,11,Basic,9.99,2025-07-24,2025-12-04,Cancelled
2133,4581,3,Pro,24.99,2026-01-13,,Active
2134,4581,24,Pro,24.99,2025-12-17,,Active
2135,4586,8,Basic,9.99,2025-11-23,,Active
2136,4588,1,Basic,9.99,2026-05-22,,Active
2137,4589,12,Team,59.99,2026-06-09,,Active
2138,4591,3,Basic,9.99,2026-03-28,,Active
2139,4591,19,Basic,9.99,2026-03-16,,Active
2140,4593,27,Team,59.99,2026-03-31,2026-05-25,Cancelled
2141,4594,29,Pro,24.99,2025-03-21,,Active
2142,4594,29,Team,59.99,2025-06-06,,Active
2143,4595,6,Pro,24.99,2026-01-12,2026-04-11,Cancelled
2144,4596,9,Basic,9.99,2025-04-22,,Active
2145,4598,28,Basic,9.99,2026-03-02,,Active
2146,4598,13,Pro,24.99,2025-12-17,,Active
2147,4600,10,Basic,9.99,2026-03-05,,Active
2148,4603,18,Basic,9.99,2026-05-31,,Active
2149,4609,18,Basic,9.99,2025-07-14,,Active
2150,4609,18,Team,59.99,2025-10-09,,Active
2151,4610,1,Basic,9.99,2026-04-23,,Active
2152,4611,3,Pro,24.99,2025-11-30,2026-04-26,Cancelled
2153,4612,12,Basic,9.99,2026-01-04,,Active
2154,4614,3,Basic,9.99,2026-03-08,,Active
2155,4616,11,Team,59.99,2026-02-27,2026-04-20,Cancelled
2156,4618,7,Pro,24.99,2025-11-25,2026-01-27,Cancelled
2157,4620,14,Basic,9.99,2025-07-27,,Active
2158,4622,10,Team,59.99,2026-06-24,,Active
2159,4623,3,Pro,24.99,2026-06-20,,Active
2160,4626,7,Basic,9.99,2025-12-28,,Active
2161,4628,16,Enterprise,149.99,2026-05-31,,Active
2162,4631,6,Pro,24.99,2026-06-28,,Active
2163,4631,22,Pro,24.99,2026-04-25,,Active
2164,4633,2,Pro,24.99,2025-09-09,,Active
2165,4634,11,Basic,9.99,2025-09-24,,Active
2166,4634,10,Pro,24.99,2026-02-15,,Active
2167,4637,19,Basic,9.99,2025-10-16,,Active
2168,4637,18,Pro,24.99,2025-06-05,,Active
2169,4641,4,Basic,9.99,2025-03-05,2025-07-23,Cancelled
2170,4645,5,Basic,9.99,2026-02-17,2026-06-29,Cancelled
2171,4646,17,Basic,9.99,2026-03-31,,Active
2172,4650,14,Pro,24.99,2025-07-30,,Active
2173,4651,24,Basic,9.99,2026-04-02,,Active
2174,4651,9,Pro,24.99,2026-04-20,,Active
2175,4652,29,Basic,9.99,2025-05-14,,Active
2176,4655,2,Pro,24.99,2026-04-12,,Active
2177,4655,1,Pro,24.99,2026-04-03,,Active
2178,4656,30,Basic,9.99,2026-03-31,,Active
2179,4657,26,Basic,9.99,2025-12-18,,Active
2180,4658,24,Basic,9.99,2026-03-07,,Active
2181,4663,11,Basic,9.99,2026-04-28,,Active
2182,4670,17,Basic,9.99,2026-02-24,,Active
2183,4673,1,Basic,9.99,2026-03-28,,Active
2184,4673,4,Basic,9.99,2025-11-03,,Active
2185,4680,15,Team,59.99,2026-05-31,,Active
2186,4682,3,Team,59.99,2025-05-02,,Active
2187,4682,20,Basic,9.99,2025-06-19,,Active
2188,4683,8,Team,59.99,2025-11-30,,Active
2189,4683,18,Team,59.99,2026-06-11,,Active
2190,4685,27,Pro,24.99,2025-11-25,,Active
2191,4686,16,Enterprise,149.99,2026-04-25,,Active
2192,4689,10,Pro,24.99,2025-12-01,2026-05-14,Cancelled
2193,4694,9,Team,59.99,2025-02-26,,Active
2194,4698,25,Pro,24.99,2026-06-26,,Active
2195,4699,11,Pro,24.99,2026-05-20,,Active
2196,4704,23,Basic,9.99,2025-09-08,2025-10-14,Cancelled
2197,4707,22,Basic,9.99,2025-07-29,,Active
2198,4708,14,Basic,9.99,2026-01-13,,Active
2199,4709,10,Basic,9.99,2026-01-12,,Active
2200,4713,4,Team,59.99,2026-01-26,2026-06-15,Cancelled
2201,4713,4,Basic,9.99,2025-05-29,,Active
2202,4715,2,Basic,9.99,2026-01-02,2026-04-15,Cancelled
2203,4716,15,Pro,24.99,2026-03-26,,Active
2204,4716,12,Basic,9.99,2026-03-05,,Active
2205,4717,2,Pro,24.99,2025-12-26,,Active
2206,4719,26,Pro,24.99,2025-12-19,,Active
2207,4719,9,Basic,9.99,2026-03-24,2026-06-12,Cancelled
2208,4721,25,Basic,9.99,2026-05-29,,Active
2209,4721,1,Basic,9.99,2026-04-06,,Active
2210,4724,24,Pro,24.99,2025-05-21,,Active
2211,4724,6,Pro,24.99,2025-08-12,2026-01-23,Cancelled
2212,4725,9,Basic,9.99,2025-08-31,,Active
2213,4725,27,Basic,9.99,2025-05-08,,Active
2214,4727,2,Enterprise,149.99,2026-06-14,,Active
2215,4728,8,Pro,24.99,2026-04-18,,Active
2216,4735,18,Team,59.99,2025-08-29,,Active
2217,4737,3,Basic,9.99,2026-01-10,,Active
2218,4738,25,Basic,9.99,2026-01-23,,Active
2219,4739,1,Pro,24.99,2026-03-28,,Active
2220,4742,16,Basic,9.99,2026-03-05,,Active
2221,4742,23,Pro,24.99,2026-04-13,,Active
2222,4746,9,Basic,9.99,2025-08-20,2025-10-04,Cancelled
2223,4748,18,Basic,9.99,2025-12-14,2026-04-02,Cancelled
2224,4755,18,Basic,9.99,2025-09-04,,Active
2225,4761,12,Pro,24.99,2025-10-11,,Active
2226,4764,25,Basic,9.99,2025-07-31,2025-12-21,Cancelled
2227,4766,28,Pro,24.99,2025-10-23,,Active
2228,4772,23,Basic,9.99,2025-10-03,,Active
2229,4772,6,Pro,24.99,2026-01-08,,Active
2230,4773,1,Pro,24.99,2025-06-15,,Active
2231,4780,10,Team,59.99,2026-02-21,,Active
2232,4780,21,Pro,24.99,2025-12-16,2026-02-16,Cancelled
2233,4782,30,Basic,9.99,2026-06-07,,Active
2234,4782,30,Pro,24.99,2026-02-23,,Active
2235,4783,7,Basic,9.99,2025-07-30,,Active
2236,4784,3,Pro,24.99,2025-07-17,,Active
2237,4784,5,Pro,24.99,2025-07-30,,Active
2238,4785,22,Pro,24.99,2026-02-13,,Active
2239,4786,8,Team,59.99,2025-09-17,,Active
2240,4787,9,Team,59.99,2026-04-01,,Active
2241,4788,11,Team,59.99,2025-12-25,,Active
2242,4793,14,Basic,9.99,2025-10-29,2026-01-12,Cancelled
2243,4793,5,Basic,9.99,2026-01-09,,Active
2244,4802,12,Pro,24.99,2025-10-26,,Active
2245,4802,13,Basic,9.99,2026-05-14,,Active
2246,4803,28,Team,59.99,2026-02-04,,Active
2247,4804,12,Enterprise,149.99,2025-09-18,,Active
2248,4805,25,Basic,9.99,2026-01-19,,Active
2249,4807,20,Pro,24.99,2026-02-04,,Active
2250,4807,20,Team,59.99,2025-11-19,,Active
2251,4816,26,Basic,9.99,2025-10-05,,Active
2252,4816,10,Enterprise,149.99,2026-04-22,,Active
2253,4817,29,Team,59.99,2025-05-08,,Active
2254,4817,30,Pro,24.99,2025-08-25,,Active
2255,4818,22,Basic,9.99,2025-02-11,,Active
2256,4826,7,Pro,24.99,2025-10-15,,Active
2257,4827,19,Team,59.99,2025-05-23,,Active
2258,4841,11,Basic,9.99,2025-11-05,,Active
2259,4843,9,Pro,24.99,2026-03-12,,Active
2260,4843,10,Pro,24.99,2026-03-21,,Active
